Timestamp,UID,machine1,machine2,machine3,machine4,machine5,machine6,machine7,machine8,machine9,machine10,machine11,machine12,machine13,machine14,machine15,machine16,machine17,machine18,machine19,machine20,machine21
1671485651239,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671485666327,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671485703179,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671485711287,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671485726332,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671485763125,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671485771241,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671485786323,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671485823139,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671485831257,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671485846333,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671485883134,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671485891283,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671485906337,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671485943085,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671485951290,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671485966343,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486003069,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486011291,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671486026381,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486063089,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486071293,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671486086366,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486123212,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486131312,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671486146389,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486183205,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486191300,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671486206387,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486243235,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486251307,sensor3,,,,,,,,,,,,,,,,,0,0,0,1,1
1671486266440,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486303214,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486311324,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486326416,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486363259,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486371332,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486386409,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486423229,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486431347,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486446442,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486483226,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486491341,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486506428,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486543162,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486551361,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486566418,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486603160,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486611368,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486626435,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486663163,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486671389,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486686450,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486723264,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486731399,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486746463,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486783279,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486791389,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486806528,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486843288,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486851403,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486866500,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486903307,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486911414,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486926492,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671486963297,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671486971405,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671486986509,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487023313,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487031412,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671487046544,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487083307,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487091441,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671487106508,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487143234,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487151445,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671487166506,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487203237,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487211451,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671487226551,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487263259,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487271452,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671487286526,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487323333,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487331478,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671487346552,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487383363,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487391503,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671487406547,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487443348,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487451498,sensor3,,,,,,,,,,,,,,,,,0,1,0,1,1
1671487466552,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487503366,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487511502,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671487526574,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487563370,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487571516,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671487586601,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487623382,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487631508,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671487646577,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487683392,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487691529,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671487706585,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487743323,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487751543,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671487766584,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487803327,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487811525,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671487826595,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487863326,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487871532,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671487886602,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487923431,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487931564,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671487946613,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671487983440,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671487991544,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488006658,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488043344,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488051585,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488066622,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488103435,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488111596,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488126666,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488163441,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488171603,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488186660,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488223474,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488231595,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488246648,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488283457,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488291620,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488306666,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488343407,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488351601,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488366662,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488403390,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488411618,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488426675,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488463412,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488471630,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488486732,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488523513,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488531657,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488546710,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488583506,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488591638,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488606701,sensor1,1,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488643524,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488651670,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488666702,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488703527,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488711675,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488726722,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488763530,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488771688,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488786734,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488823552,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488831676,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488846744,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488883523,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488891699,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488906735,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671488943479,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671488957616,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671488966747,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489003479,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489011707,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489026758,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489063484,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489071708,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,0
1671489086767,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489123603,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489131717,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,0
1671489146777,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489184651,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489191746,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,0
1671489206785,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489243591,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489251734,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,0
1671489266792,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489303603,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489311750,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,0
1671489326792,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489363599,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489371750,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,0
1671489386803,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489423638,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489431744,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,0
1671489446846,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489483621,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489491760,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,0
1671489506822,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489543562,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489551773,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489566852,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489603551,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489614794,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489626835,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489663560,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489671781,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489686844,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489723666,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489731791,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489746859,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489783662,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489791808,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489806853,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489843706,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489851814,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489866865,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489903715,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489911827,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489926891,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671489963704,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671489971828,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671489986888,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490023719,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490031838,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490046906,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490083687,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490091856,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490106891,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490143633,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490151879,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490166892,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490203629,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490211850,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490226907,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490263623,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490271882,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490286914,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490323759,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490331874,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490346919,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490383758,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490391884,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490406943,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490443747,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490451891,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490466932,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490503788,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490511928,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490526955,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490563781,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490571929,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490586978,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490610005,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490623702,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490631909,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490646939,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490683804,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490691918,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490706931,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490743719,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490751935,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490766960,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490803730,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490811934,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490826948,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490863701,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490871950,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490886971,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490923795,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490931963,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671490947000,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671490983822,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671490991975,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491007001,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491043872,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491051978,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491066975,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491103747,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491111985,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491126997,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491163766,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491171979,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491186996,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491223854,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491232046,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491247018,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491283811,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491292012,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491307024,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491343805,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491352025,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491367022,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491403797,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491412050,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491427045,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491463803,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491472036,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491487051,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491523916,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491532045,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491547056,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491583936,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491592049,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491607086,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491643914,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491652067,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491667085,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491703916,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491712070,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491727068,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491763943,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491772073,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491787117,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491823945,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491832089,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491847114,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491883947,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491892098,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491907087,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671491943866,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671491952102,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671491967112,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492003862,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492012129,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492027111,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492063886,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492072093,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492087127,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492123964,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492132141,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492147145,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492183977,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492192147,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492207174,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492244016,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492252139,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492267153,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492304015,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492312149,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492327151,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492364005,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492372160,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492387165,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492424020,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492432172,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492447187,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492484020,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492492174,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492507191,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492543956,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492552188,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492567175,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492603947,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492612207,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492627185,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492663968,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492672185,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
1671492687199,sensor1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,
1671492724030,sensor2,,,,,,,,,0,0,1,0,0,0,0,0,,,,,
1671492732204,sensor3,,,,,,,,,,,,,,,,,0,1,0,0,1
